40287396,-2.5566833,-6.267766,6.929989
40287406,-2.4848328,-6.253396,6.894064
40287416,-2.2489233,-6.2031007,6.5192432
40287511,-2.3267615,-7.442523,4.1385937
40287516,-2.1076171,-8.969348,3.8871167
40287526,-2.1327648,-9.88185,3.1494508
40287536,-1.8573376,-10.15129,2.2561083
40287547,-1.7208215,-10.135723,0.90052736
40287557,-1.5878979,-10.317744,-0.84065187
40287567,-1.7256116,-11.455379,-1.8405725
40287577,-1.9076331,-12.27687,-0.27183473
40287587,-1.1855347,-12.815749,0.40236327
40287597,-1.0286609,-12.292438,0.09580078
40287607,-1.2693603,-11.866124,-1.9243982
40287617,-1.607058,-11.130854,-4.931345
40287627,-0.9568103,-11.009905,-7.4389305
40287637,-0.33889526,-11.729609,-9.616003
40287647,0.4790039,-11.499686,-10.590776
40287657,0.6095325,-10.967992,-9.309441
40287667,0.15687378,-11.492501,-8.181387
40287677,-0.6274951,-12.23376,-8.052055
40287687,-0.66821045,-11.724818,-8.828042
40287697,-0.8957373,-9.20885,-9.952503
40287707,-1.355581,-7.5419164,-8.5154915
40287717,0.0071850587,-3.8763392,-8.528665
40287727,-5.8342676,-7.723938,7.69879
40287737,-6.1276574,-12.9187355,5.576803
40287748,-2.499203,-10.977572,-2.863246
40287758,-0.67898804,-8.176597,-2.6656568
40287768,-0.5783972,-4.4762917,-4.2583447
40287778,-1.0166858,-3.0165272,-5.283413
40287788,-0.24668701,-5.4067564,-5.877378
40287798,1.5483801,-8.246052,-7.1048255
40287808,3.1075377,-9.0567665,-6.9192114
40287818,3.1805859,-9.447155,-6.001919
40287828,3.918252,-9.268725,-4.877457
40287838,4.29427,-9.924961,-2.8249254
40287848,3.9338195,-10.172846,-0.6334827
40287858,3.3458424,-8.741821,-0.6933582
40287868,2.274071,-6.6497717,-1.4166541
40287878,0.8310718,-5.374424,-0.93884766
40287888,0.22513184,-6.734795,0.23471192
40287898,0.8562195,-8.008945,0.13412109
40287908,1.4825171,-8.754993,-0.4921765
40287918,2.6620643,-8.073611,-1.1759546
40287928,3.6919227,-7.6880126,-2.5171654
40287938,3.424878,-7.5203614,-2.5483007
40287948,1.045426,-6.9994445,-6.308481
40287959,-2.1279747,-11.485316,-2.1136048
40287969,-0.08023316,-9.210048,-7.588619
40287979,4.174519,-3.861969,-12.979809
40287989,2.6632617,-3.6703675,-7.477251
40287999,-1.8178198,-7.7299256,-6.8772984
40288009,-6.2941113,-10.192005,-8.329878
40288019,-5.8079224,-7.570657,-13.267211
40288029,-2.6788294,-5.3384986,-15.06108
40288039,1.0346484,-6.3719497,-12.583432
40288049,0.09939331,-12.907958,-8.841214
40288059,-1.7028589,-12.927118,-6.9898643
40288069,-2.1878502,-7.571854,-8.697514
40288079,-1.6034656,-4.4786863,-10.560839
40288089,-0.5149292,-4.940925,-9.635163
40288099,0.7843689,-6.788683,-4.2906775
40288109,1.1316468,-11.02188,-0.83945435
40288119,1.4477893,-6.5695386,-4.317023
40288129,2.4045997,-0.7209009,-8.241262
40288139,2.9925768,-4.5780797,-5.52052
40288150,3.131488,-11.383528,-0.44667113
40288160,3.9194496,-13.925841,1.3687537
40288170,3.8188586,-10.605146,2.5123756
40288180,4.740941,-6.507268,0.7005432
40288190,4.685856,-8.624465,1.4980847
40288200,4.555327,-9.047186,1.8609302
40288210,3.634442,-6.397097,2.938689
40288220,2.5854235,-4.5134144,3.6392322
40288230,2.5938063,-5.8498354,3.9038818
40288240,1.5028747,-8.952583,3.1554382
40288250,1.8226099,-5.9276733,2.6405091
40288260,3.1961536,-5.1061816,-0.040715333
40288270,2.2261705,-7.6233473,-2.1830604
40288280,-1.104104,-8.032895,-3.046465
40288297,1.2370276,-7.835306,-6.798263
40288307,3.060835,-9.363329,-12.177477
40288317,3.3913476,-9.734557,-10.174043
40288327,2.0597167,-8.491542,-7.6317296
40288337,-2.389032,-8.05924,-8.418493
40288348,-4.484674,-11.922407,-8.653206
40288358,-4.2020617,-14.298266,-8.111931
40288368,-2.0489392,-12.268488,-10.243499
40288378,0.08861572,-10.405163,-9.756112
40288388,0.49097902,-13.979729,-8.641231
40288398,-0.6538403,-14.446758,-7.6101747
40288408,-0.9520203,-10.612331,-6.957532
40288418,-0.36524048,-7.8089614,-8.485554
40288428,0.57959473,-7.9251194,-8.384963
40288438,0.48259643,-8.984916,-5.742059
40288448,1.9387683,-11.621832,-0.69216067
40288458,2.2441332,-13.154645,0.37362304
40288468,2.2297633,-6.812633,-5.215155
40288478,2.757865,-3.131488,-7.276069
40288488,3.6068995,-10.169253,-3.3997302
40288498,2.6285338,-12.464879,2.7339149
40288508,2.882406,-6.1252623,4.8259645
40288518,2.8764184,-5.8558226,6.3036914
40288528,3.2057335,-9.241183,8.996891
40288538,2.5973988,-10.741663,7.6544824
40288549,2.7734327,-7.961045,7.994575
40288559,2.8572583,-7.3850427,7.0629125
40288569,2.9782069,-6.2809386,6.2941113
40288579,4.5984373,-4.399651,5.5372853
40288589,4.518204,-7.8377013,4.4343786
40288599,2.718347,-10.930869,4.3457627
40288609,2.6153612,-11.156001,3.4129028
40288619,1.3627661,-11.086545,3.4356556
40288629,2.6441016,-9.551338,0.79514647
40288639,3.1841784,-7.452103,0.45265868
40288649,4.834347,-3.4943335,0.15088624
40288659,3.1865735,-7.459288,2.090852
40288669,-1.8273998,-10.284214,2.957849
40288679,-1.8609302,-10.643467,0.97597045
40288689,-0.50894165,-10.503358,-1.660946
40288699,1.834585,-10.427915,-4.1026683
40288709,3.2081287,-10.4566555,-5.9516234
40288719,3.5122962,-10.399175,-7.476053
40288729,3.1985486,-9.86748,-8.05924
40288740,2.5926087,-10.084229,-7.242539
40288750,2.2070105,-10.399175,-5.8953404
40288760,2.8644433,-9.9644785,-4.731361
40288773,3.317102,-10.5764065,-2.9111462
40288783,2.3123913,-12.208612,-0.77838135
40288793,2.569856,-13.207335,0.15687378
40288803,2.8273206,-15.129338,0.019160157
40288814,0.9891431,-15.0503025,1.8178198
40288824,1.4645544,-12.807367,1.3867164
40288834,-0.38440064,-11.4769335,0.5616321
40288844,4.0583606,-9.011261,3.2045362
40288854,4.29906,-9.49745,-1.2945081
40288864,5.982759,-1.8824854,-2.7315197
40288874,3.4428406,1.3400134,-3.1255004
40288884,-0.61073,-0.94363767,-1.0921289
40288894,-1.3962964,-5.8474402,1.6944764
40288904,3.3398547,-4.7553115,-1.2633728
40288914,6.940767,-6.138435,-5.6642213
40288924,6.9263964,-9.186097,-4.8379393
40288934,5.415139,-8.719069,-4.0368056
40288944,4.6475353,-9.80521,-3.427273
40288954,4.932543,-10.758428,-2.5650659
40288964,5.724097,-8.745414,-0.77838135
40288974,6.009104,-10.281818,-2.15432
40288984,5.0798364,-13.365406,-0.10059082
40288994,5.295388,-12.690011,-3.2919543
40289004,5.659431,-8.085586,-6.4557753
40289014,5.798342,-4.956493,-8.145461
40289025,4.687053,-4.336183,-8.616083
40289035,4.160149,-3.3925452,-8.701106
40289045,3.4620008,-3.1398706,-9.198072
40289055,3.9709425,-3.9290295,-9.43518
40289065,4.2511597,-5.0115786,-5.3600535
40289075,2.264491,-5.5660253,-5.4271145
40289085,1.1891272,-5.83786,-8.404123
40289095,1.6968713,-4.460724,-8.63165
40289105,1.9854712,-3.8188586,-5.877378
40289115,2.638114,-6.8868785,-5.6462584
40289125,3.1925611,-9.643546,-5.127737
40289135,4.5397596,-9.072334,-3.002157
40289148,3.446433,-8.332273,-2.8081603
40289158,1.9112256,-8.796906,-4.1314087
40289168,2.083667,-10.617122,-3.849994
40289178,3.3506324,-9.875863,-2.2752686
40289188,2.569856,-10.553654,-1.4310242
40289198,1.1843371,-10.898537,-1.2645704
40289208,0.15687378,-11.497292,-2.278861
40289218,1.2406201,-10.892549,-2.2632935
40289229,2.4177723,-11.693683,-5.407954
40289239,2.0944445,-11.8002615,-5.435497
40289249,1.5507752,-11.151211,-3.0572424
40289259,-0.05508545,-11.749966,-2.6069787
40289269,-0.3161426,-11.425441,1.9339783
40289279,2.5902135,-13.027709,4.242777
40289289,3.2871642,-15.692168,1.966311
40289299,4.581672,-15.916102,-3.0428724
40289309,3.6679723,-12.442126,-2.8249254
40289319,6.3599744,-10.977572,-3.5853443
40289329,7.021,-10.139316,-2.374662
40289339,5.6510487,-10.552456,-0.737666
40289349,5.18881,-8.038883,2.6884093
40289359,2.8057654,-5.8881555,0.68497556
40289369,2.5471032,-5.2319202,-1.1328442
40289379,3.4991236,-5.4893847,-3.6655774
40289389,1.8633252,-7.162306,-3.0859826
40289399,1.5938855,-5.924081,-5.830675
40289409,1.1472144,-2.887196,-7.3934255
40289419,2.027384,-3.805686,-7.66526
40289430,3.251239,-6.7826953,-4.764891
40289440,3.4236803,-10.564431,-2.7267296
40289450,5.8654027,-8.808882,-0.21195923
40289460,2.088457,-7.2569094,-2.13037
40289470,2.9961693,-6.148015,-3.578159
40289480,3.202141,-6.650969,-3.5530114
40289490,5.386399,-7.8556643,-4.5373645
40289500,7.470066,-11.269764,-3.2129188
40289510,7.545509,-12.425362,-4.430786
40289520,6.43422,-13.8492,-6.7204247
40289530,6.2569885,-15.773599,-5.1049843
40289540,7.6940002,-13.0241165,-0.33769774
40289550,6.1540027,-8.505912,-0.5340893
40289560,2.518363,-6.4174547,0.064665526
40289570,2.4608827,-2.5578809,1.712439
40289580,1.8848804,-2.4369323,0.791554
40289590,2.6668541,-3.0129347,3.6440222
40289600,3.478766,-3.800896,4.2799
40289610,3.9565723,-5.3504734,4.315825
40289620,3.68354,-7.629335,3.805686
40289630,2.5207582,-10.073452,3.2129188
40289641,1.5819104,-8.921448,5.300178
40289651,1.0550061,-6.6485744,4.9924183
40289661,1.3807287,-6.2162733,4.4571314
40289671,1.8357825,-9.580078,4.8032117
40289681,1.5531702,-11.490107,6.1396327
40289691,2.1148024,-12.339141,5.943241
40289701,3.138673,-7.7251353,4.0667434
40289711,2.0776794,-3.359015,6.084547
40289721,2.7818153,-4.5134144,6.6701293
40289731,0.69575316,-9.498648,9.27591
40289741,1.4549744,-15.156881,9.16095
40289751,2.5423133,-13.578564,6.75635
40289761,4.0511756,-4.093088,5.5851855
40289771,4.792434,1.3735437,5.706134
40289781,3.4057178,-2.430945,7.4173756
40289791,2.7339149,-7.169491,10.857821
40289801,1.7435743,-6.910829,11.029065
40289811,2.7267296,-1.4453943,10.41594
40289821,2.696792,0.5269043,8.352631
40289831,3.873944,-0.42511597,7.34792
40289842,2.7159522,-2.8859985,6.319259
40289852,0.23950195,-2.5962012,6.7826953
40289862,2.569856,-0.013172608,9.986034
40289872,2.757865,-3.121908,10.160871
40289882,1.6010705,-2.9889843,8.711884
40289892,2.4393275,-0.20118164,11.6876955
40289902,0.9891431,-5.290598,12.660073
40289912,2.618954,-3.117118,11.4206505
40289922,1.8561401,-2.687212,9.906999
40289932,1.4908997,-2.567461,9.959689
40289942,1.9854712,-1.2478051,9.359736
40289952,1.3184582,-3.2296839,8.525072
40289962,3.102748,-4.60682,8.140672
40289972,1.9627185,-6.4102697,6.8820887
40289982,0.61552,-8.854387,3.502716
40289992,0.7879614,-8.812474,1.1220666
40290002,-0.48858398,-9.772877,0.7089258
40290012,0.5903723,-9.885443,2.1363573
40290022,2.503993,-9.965676,3.5254688
40290032,3.8990917,-11.34401,4.836742
40290043,2.74589,-12.444522,5.743257
40290053,2.1040246,-12.359498,5.442682
40290063,1.6381934,-11.876902,4.5864625
40290073,2.020199,-11.408675,2.8153455
40290083,2.8201356,-12.287647,2.0645068
40290093,3.4152977,-13.220508,2.2489233
40290103,3.1446607,-13.54144,2.530338
40290113,3.4260755,-13.1929655,1.2765454
40290123,2.3519092,-12.7007885,2.6093738
40290133,1.9040406,-12.020603,3.1745985
40290143,0.8825647,-11.855347,5.0918117
40290153,1.4501843,-10.256671,2.535128
40290163,0.0035925293,-9.313033,5.393584
40290173,0.47062135,-10.0698595,9.673484
40290183,1.0130932,-12.212205,7.0724926
40290193,2.5734484,-8.60291,-0.76640624
40290203,2.5483007,-3.8452039,-5.154082
40290213,3.0668225,-0.53169435,-5.1313295
40290223,2.4896228,0.24429199,-4.963678
40290233,1.6980689,-1.9351758,-4.4834766
40290243,1.7088464,-3.937412,-4.8080015
40290254,3.009342,-6.421047,-5.419929
40290264,3.0524523,-8.153844,-3.9218445
40290274,4.181704,-8.0999565,-3.6631823
40290284,4.463119,-8.7897215,-6.213878
40290294,4.1685314,-11.32485,-4.435576
40290304,4.2954674,-15.01797,0.032332763
40290314,5.3528686,-17.318386,2.5938063
40290324,5.1289344,-21.103714,4.9540977
40290334,4.2439747,-20.527712,3.6991076
40290344,3.8236487,-12.931908,-1.6645386
40290354,4.2499623,-6.108497,-5.6175184
40290364,4.5684996,-3.1518457,-7.811356
40290374,4.4595265,-3.1722033,-8.596923
40290384,3.7098854,-5.190007,-7.7203455
40290394,3.1278956,-7.0808754,-7.085665
40290404,3.0033545,-8.235274,-5.4247193
40290414,1.7651294,-7.6053843,-2.957849
40290424,0.6322852,-5.835465,-3.4057178
40290434,1.155597,-5.78038,-5.4558544
40290444,2.6249413,-7.9826,-4.6619053
40290455,2.2980213,-12.172687,-1.9220031
40290465,1.8669177,-12.389436,-3.1087353
40290475,1.3939013,-8.740623,-4.848717
40290485,0.29219237,-7.2102065,-4.89542
40290495,-0.4658313,-7.359895,-3.5087037
40290505,-0.76640624,-7.9287124,-3.4943335
40290515,-1.0442286,-6.828201,-2.5051904
40290525,-1.1172767,-7.253317,-1.1160791
40290535,-1.4274316,-9.230405,-3.5506165
40290545,0.6514453,-9.123827,-2.7818153
40290555,0.9592053,-10.038724,-1.4406042
40290565,0.6502478,-10.620714,-1.162782
40290575,0.7268884,-9.83874,-2.5471032
40290585,1.2981006,-8.837622,-2.870431
40290595,0.65264285,-6.9659142,-2.0429516
40290605,0.70174074,-7.531139,-2.6225464
40290615,-0.22273682,-6.7898803,-2.7890003
40290625,1.0466236,-6.5060706,-2.1315675
40290635,1.7208215,-8.783734,-0.42391846
40290645,1.1064991,-12.143947,3.5841467
40290655,0.98674804,-15.670612,6.773115
40290666,-0.3221301,-19.124231,6.6725245
40290676,-0.2814148,-18.376986,4.5397596
40290686,-0.35925293,-15.579602,1.8262024
40290696,0.9077124,-13.112732,0.16286133
40290706,1.895658,-10.700947,-1.3615686
40290716,3.742218,-11.943962,-4.912185
40290726,4.6978307,-11.957135,-5.060676
40290736,6.6497717,-11.682905,-5.9564137
40290746,8.592133,-11.304492,-2.6680517
40290756,6.805448,-8.577763,1.1663746
40290766,3.838019,-3.7003052,-0.7532337
40290776,0.49696654,-2.1782703,-3.3422499
40290786,1.1819421,-2.8596532,-2.7937903
40290796,0.25985962,-4.2655296,-0.864602
40290806,0.58198977,-5.6821837,-0.81310916
40290816,1.6693286,-7.1599107,-0.13771363
40290826,3.4141004,-8.552615,-0.5185217
40290836,4.9840355,-9.037606,-1.1508069
40290846,5.6390734,-8.88193,-1.8764977
40290856,3.37099,-7.8377013,-2.1207898
40290866,3.102748,-7.397018,-2.9841943
40290877,2.586621,-9.436377,-2.4201672
40290887,3.629652,-10.054292,0.55923706
40290897,4.8283596,-9.768087,1.284928
40290907,5.157675,-8.87235,-0.55803955
40290917,4.123026,-8.873548,-2.4285498
40290927,3.2823744,-8.572972,0.30057496
40290937,4.990023,-9.366921,-0.9244775
40290947,5.2007847,-10.717712,-2.4584875
40290957,6.793473,-9.952503,-3.1769934
40290967,5.973179,-11.302097,-6.773115
40290977,4.2727146,-11.070978,-0.71850586
40290987,5.344486,-7.3515124,5.4091516
40291010,2.2932312,-6.1444225,3.7290454
40291021,0.5771997,-4.946913,2.8464806
40291031,0.77718383,-6.40548,0.3939807
40291041,0.8681946,-9.031619,0.8849597
40291051,2.7542725,-8.794512,3.9158568
40291061,4.4032435,-8.035291,2.7446923
40291071,3.1063404,-10.638677,0.19998413
40291081,1.7890795,-14.808406,1.6166382
40291091,0.9520203,-12.84449,3.9493873
40291101,-0.7927515,-8.534652,1.6561561
40291111,-2.015409,-9.806408,1.6477734
40291121,-1.6525635,-12.196637,3.556604
40291131,-0.64186525,-11.615845,3.6524048
40291141,0.58079225,-9.595646,2.2010229
40291151,1.7675244,-10.262659,2.6009912
40291161,2.757865,-10.591974,2.4465125
40291171,2.0621119,-11.702065,3.2452514
40291181,1.7507592,-8.340655,0.45625123
40291191,0.8837622,-6.2881236,4.59245
40291201,0.5783972,-8.928633,9.062754
40291211,0.65743285,-9.47829,10.339299
40291221,3.9266346,-7.479646,6.7575474
40291232,1.8058448,-9.060359,4.133804
40291242,2.8392956,-6.6162415,2.2129982
40291252,3.725453,-1.7543519,1.4429992
40291262,2.7566674,-0.95441526,2.0417542
40291272,2.9111462,-2.6345215,4.1397915
40291282,2.884801,-4.4271936,6.1911254
40291292,4.996011,-5.500162,7.162306
40291302,5.215155,-9.018446,6.3276415
40291312,4.0571632,-10.243499,7.0641103
40291322,5.154082,-8.23767,7.4497085
40291332,8.765772,-7.013815,4.2787023
40291342,9.618399,-8.937016,2.687212
40291352,9.20406,-11.606265,1.0214758
40291362,7.907157,-11.8074465,1.169967
40291372,6.940767,-9.681867,1.8142273
40291382,5.052294,-4.726571,3.7038977
40291392,4.3134303,-0.8298743,5.1313295
40291402,3.0344896,-0.5233118,5.1109715
40291412,2.1555176,-1.9758911,5.2558703
40291422,2.071692,-2.7662475,4.623585
40291432,1.23104,-2.5447083,8.0580435
40291443,2.2489233,0.69096315,5.8953404
40291453,0.4682263,-1.6106507,5.039121
40291463,-2.210603,-8.443642,13.422887
40291473,-2.0872595,-7.247329,15.314953
40291483,0.13891113,2.3626869,12.988191
40291493,-0.87298465,5.021158,13.219311
40291503,-2.6692493,0.9196875,15.207176
40291513,-3.439248,-1.1053015,18.414108
40291523,-1.033451,2.1171973,15.344891
40291533,0.30776,6.2246556,11.255394
40291543,0.14130615,4.648733,9.847123
40291553,0.49816406,0.2323169,8.666378
40291563,1.3400134,-3.4811609,7.3850427
40291573,-0.45505372,-6.12167,5.5516553
40291583,0.864602,-6.444998,3.4380505
40291593,-0.36045045,-9.594448,2.809358
40291603,1.3196558,-8.672366,2.46687
40291613,3.1961536,-8.570578,0.81550413
40291623,3.8607714,-12.457694,0.37721556
40291633,2.962639,-19.499052,-0.10298584
40291643,3.4596057,-22.33236,2.9171338
40291653,5.182822,-21.212688,6.3959
40291664,3.2668066,-19.790047,8.21851
40291674,1.3998889,-17.338743,8.497529
40291684,-1.2909155,-14.609619,9.499845
40291694,-0.5652246,-7.3048096,6.021079
40291704,-2.0022364,-3.0572424,5.550458
40291714,-1.6058606,-7.108418,5.764812
40291724,-1.9555335,-9.084309,9.868678
40291734,-1.3268409,-6.1228676,9.284293
40291744,-1.895658,7.505991,10.267448
40291754,-0.94962525,12.790602,11.109298
40291764,-3.505111,10.923684,15.343693
40291774,-2.1088147,11.648177,15.756833
40291784,-0.4897815,15.7185135,14.398857
40291794,0.63108766,15.728093,11.355985
40291804,-0.16046631,8.454419,10.012379
40291814,-0.19040406,-0.1844165,9.540561
40291824,-1.3603711,-5.532495,8.966953
40291834,0.34608033,-2.450105,3.2859669
40291844,-1.4166541,-4.57329,0.40236327
40291854,-2.6788294,-9.969269,3.7506006
40291865,0.77957886,-13.327086,3.0596375
40291875,-1.0502161,-19.88944,5.285808
40291885,0.87178713,-22.728735,4.042793
40291895,3.9086719,-24.406446,2.7614574
40291905,2.1207898,-24.7657,4.8259645
40291915,-0.40236327,-25.715324,8.859178
40291925,-1.7794995,-19.575691,8.080796
40291935,-3.2057335,-13.898298,6.4629602
40291945,-4.030818,-12.800182,6.0570045
40291955,-3.0428724,-7.33834,8.02571
40291965,-2.626139,-1.2346326,6.13125
40291975,-0.7975415,-2.3758593,8.854387
40291985,-4.773274,-9.22801,11.650573
40291995,-0.796344,-5.229525,10.875784
40292005,0.35087037,12.524755,8.974138
40292015,-2.5123756,16.781902,6.6892896
40292025,-3.202141,17.723145,11.555969
40292035,-4.142186,10.832673,14.851516
40292045,-1.113684,9.272318,14.809604
40292055,-0.6969507,8.158634,11.379935
40292065,-2.0513341,4.805607,8.594527
40292076,-2.7303224,1.9794836,4.3709106
40292086,-1.2142749,0.7819739,0.53528684
40292096,-1.5867004,-1.83698,-0.51013917
40292106,-3.9314246,-8.922646,3.7769458
40292116,-3.7589831,-15.753241,6.3468018
40292126,-1.5639478,-20.388802,5.6558385
40292136,1.8046472,-21.278551,3.8511915
40292146,2.337539,-22.102438,4.3062453
40292156,-0.803529,-20.792362,5.17444
40292166,-3.3434472,-25.333319,7.1144056
40292176,-2.6620643,-26.157206,7.123986
40292186,-2.071692,-19.537373,5.773195
40292196,-3.2859669,-12.53673,6.7599425
40292206,-3.878734,-8.774154,7.228169
40292216,-3.37578,-7.4688683,6.587501
40292226,-1.6525635,-3.9853125,5.034331
40292236,-1.6980689,-4.62119,6.349197
40292246,-2.2728736,-3.8296363,7.7933936
40292256,-2.6560767,-1.6274158,7.6029897
40292266,-0.796344,6.3503942,8.5574045
40292276,-0.6730005,12.461287,6.76593
40292287,-1.9818786,13.5606,8.741821
40292297,-3.744613,11.345207,12.26729
40292307,-2.2704785,10.169253,13.50312
40292317,-1.9196081,8.056846,12.740307
40292327,-2.6249413,4.493057,10.453063
40292337,-4.2655296,0.87777466,6.7204247
40292347,-3.014132,-1.9651135,5.542075
40292357,-3.5158887,-6.2474084,5.692961
40292367,-2.1758752,-11.0901375,2.4357347
40292377,-1.6010705,-14.021642,2.323169
40292387,0.305365,-16.48013,1.0298584
40292397,1.0693762,-19.93734,2.6165588
40292407,1.5627502,-25.35727,6.1049047
40292417,-0.44547364,-28.97375,6.8976564
40292427,-1.1196716,-26.329647,6.551576
40292437,-1.104104,-20.676203,4.8726673
40292447,-1.8836828,-14.892231,5.533693
40292457,-2.75547,-11.749966,7.9861927
40292467,-0.6981482,-6.4545774,5.3061657
40292477,-2.5578809,-2.6979895,6.9036436
40292488,-0.613125,-1.6657361,6.7527575
40292498,-2.3878345,-3.615282,7.947872
40292508,-0.71850586,0.41433838,6.5767236
40292518,0.45026368,7.5838294,4.806804
40292528,-0.5041516,12.137959,5.555248
40292538,-2.7937903,12.631333,8.55022
40292548,-3.0668225,13.272,11.809841
40292558,-2.2920337,12.224179,12.246932
40292568,-2.5973988,7.3359447,12.124786
40292578,-2.8285182,2.1806653,8.890312
40292588,-3.1602283,-1.3280383,5.508545
40292598,-3.493136,-5.4893847,5.4462743
40292608,-3.9709425,-11.187137,5.9049206
40292618,-2.1615052,-15.262262,3.359015
40292628,-0.85502195,-17.288448,2.7614574
40292638,-0.104183346,-17.251326,1.0274634
40292648,-0.9352551,-20.332518,0.74604857
40292658,-2.1291723,-23.642435,4.199667
40292668,-2.1507275,-27.005043,5.691764
40292679,-4.221222,-26.04943,5.6558385
40292689,-4.62119,-19.810404,5.2343154
40292699,-4.1589513,-13.280383,4.531377
40292709,-3.5841467,-7.1898484,5.6821837
40292719,-2.1854553,-3.5805542,7.923922
40292729,-2.1052222,-4.421206,8.840017
40292739,-3.786526,-5.9037232,8.463999
40292749,-1.0957215,0.92807007,7.0868626
40292759,-1.3388159,8.048463,4.4894643
40292769,-1.4920971,10.70933,8.375383
40292779,-3.3673975,6.937174,12.384646
40292789,-2.13516,8.293953,12.7007885
40292799,-1.2969031,10.784773,11.303295
40292809,-2.4896228,8.5083065,11.225456
40292819,-3.6547997,3.4775684,11.092533
40292829,-2.75547,-1.0550061,9.883048
40292839,-4.3445654,-5.7360716,8.254435
40292849,-4.536167,-5.6259007,8.086783
40292859,-5.019961,-5.918093,5.039121
40292869,-3.7362304,-4.3349853,2.884801
40292880,-4.91937,-8.109536,3.3985326
40292890,-3.1889684,-8.720266,1.1472144
40292900,-3.9410048,-9.584868,1.465752
40292910,-3.6392322,-10.441088,-0.026345216
40292920,-4.4715014,-12.596605,3.6488123
40292930,-4.675078,-14.400055,3.251239
40292940,-3.984115,-17.17229,4.2583447
40292950,-4.646338,-18.851198,4.6175976
40292960,-3.8703516,-15.947238,3.8835242
40292970,-4.149371,-13.154645,3.6703675
40292980,-3.7230577,-11.920012,3.2380664
40292990,-2.9027636,-11.475736,3.2236962
40293000,-2.0968397,-10.671009,3.0344896
40293010,-1.4166541,-10.035131,2.696792
40293020,-1.3340259,-9.122629,2.2333558
40293030,-1.0502161,-7.430548,1.6992663
40293040,-0.93884766,-5.924081,0.44786865
40293050,-0.43709105,-5.3432884,-1.2513977
40293060,-0.46223876,-5.9959316,-1.0885364
40293070,-0.47421387,-6.7108445,-1.648971
40293081,-0.35087037,-7.2976246,-1.7926722
